path,file_type,algorithm,key_size,curve,rsa_modulus_fingerprint,rsa_exponent,signature_algorithm,signature_hash,subject,issuer,serial,not_before,not_after,fingerprint_sha1,fingerprint_sha256
/snap/core22/2339/etc/ssl/certs/Atos_TrustedRoot_Root_CA_ECC_TLS_2021.pem,certificate,ECPublicKey,384,secp384r1,,,ecdsa-with-SHA384,sha384,"C=DE,O=Atos,CN=Atos TrustedRoot Root CA ECC TLS 2021","C=DE,O=Atos,CN=Atos TrustedRoot Root CA ECC TLS 2021",0x3d983ba6663d9063f77e26573804ef00,2021-04-22T01:26:23+00:00,2041-04-17T01:26:22+00:00,9ebc751042b302f381f4f73062d48fc3a751b2dd,b2fae53e14ccd7ab9212064701ae279c1d8988facb775fa8a008914e663988a8
/snap/core22/2339/etc/ssl/certs/Atos_TrustedRoot_Root_CA_RSA_TLS_2021.pem,certificate,RSAPublicKey,4096,,85e24a10d9e0a3674fd8520c258ef25c,65537,sha384WithRSAEncryption,sha384,"C=DE,O=Atos,CN=Atos TrustedRoot Root CA RSA TLS 2021","C=DE,O=Atos,CN=Atos TrustedRoot Root CA RSA TLS 2021",0x53d5cfe619930bfb2b0512d8c22aa2a4,2021-04-22T01:21:10+00:00,2041-04-17T01:21:09+00:00,18523b0d0637e4d63adf23e498fb5b16fb867448,81a9088ea59fb364c548a6f85559099b6f0405efbf18e5324ec9f457ba00112f
/snap/core22/2339/etc/ssl/certs/Autoridad_de_Certificacion_Firmaprofesional_CIF_A62634068.pem,certificate,RSAPublicKey,4096,,67644dc319d93880fa8ebd3d5d855357,65537,sha256WithRSAEncryption,sha256,"CN=Autoridad de Certificacion Firmaprofesional CIF A62634068,C=ES","CN=Autoridad de Certificacion Firmaprofesional CIF A62634068,C=ES",0x1b70e9d2ffae6c71,2014-09-23T07:22:07+00:00,2036-05-05T07:22:07+00:00,0bbec2272249cb39aadb355c53e38cae78ffb6fe,57de0583efd2b26e0361da99da9df4648def7ee8441c3b728afa9bcde0f9b26a
/snap/core22/2339/etc/ssl/certs/BJCA_Global_Root_CA1.pem,certificate,RSAPublicKey,4096,,8bdecd3a5e1c1f93af2695c48747f3b5,65537,sha256WithRSAEncryption,sha256,"CN=BJCA Global Root CA1,O=BEIJING CERTIFICATE AUTHORITY,C=CN","CN=BJCA Global Root CA1,O=BEIJING CERTIFICATE AUTHORITY,C=CN",0x556f65e3b4d9906a1b09d16c3ec06c20,2019-12-18T19:16:17+00:00,2044-12-11T19:16:17+00:00,d5ec8d7b4cba79f4e7e8cb9d6bae77831003216a,f3896f88fe7c0a882766a7fa6ad2749fb57a7f3e98fb769c1fa7b09c2c44d5ae
/snap/core22/2339/etc/ssl/certs/BJCA_Global_Root_CA2.pem,certificate,ECPublicKey,384,secp384r1,,,ecdsa-with-SHA384,sha384,"CN=BJCA Global Root CA2,O=BEIJING CERTIFICATE AUTHORITY,C=CN","CN=BJCA Global Root CA2,O=BEIJING CERTIFICATE AUTHORITY,C=CN",0x2c17087d642ac0fe85185906cfb44aeb,2019-12-18T19:18:21+00:00,2044-12-11T19:18:21+00:00,f42786eb6eb86d88316702fbba66a45300aa7aa6,574df6931e278039667b720afdc1600fc27eb66dd3092979fb73856487212882
/snap/core22/2339/etc/ssl/certs/Baltimore_CyberTrust_Root.pem,certificate,RSAPublicKey,2048,,b453f056bca44ffe88930518fbb639c7,65537,sha1WithRSAEncryption,sha1,"CN=Baltimore CyberTrust Root,OU=CyberTrust,O=Baltimore,C=IE","CN=Baltimore CyberTrust Root,OU=CyberTrust,O=Baltimore,C=IE",0x20000b9,2000-05-12T10:46:00+00:00,2025-05-12T15:59:00+00:00,d4de20d05e66fc53fe1a50882c78db2852cae474,16af57a9f676b0ab126095aa5ebadef22ab31119d644ac95cd4b93dbf3f26aeb
/snap/core22/2339/etc/ssl/certs/Buypass_Class_2_Root_CA.pem,certificate,RSAPublicKey,4096,,483b2fdcf2acda28b5e4826074941fc8,65537,sha256WithRSAEncryption,sha256,"CN=Buypass Class 2 Root CA,O=Buypass AS-983163327,C=NO","CN=Buypass Class 2 Root CA,O=Buypass AS-983163327,C=NO",0x2,2010-10-26T00:38:03+00:00,2040-10-26T00:38:03+00:00,490a7574de870a47fe58eef6c76bebc60b124099,9a114025197c5bb95d94e63d55cd43790847b646b23cdf11ada4a00eff15fb48
/snap/core22/2339/etc/ssl/certs/Buypass_Class_3_Root_CA.pem,certificate,RSAPublicKey,4096,,89fd8cd4f9ca0359dab313488d8f3529,65537,sha256WithRSAEncryption,sha256,"CN=Buypass Class 3 Root CA,O=Buypass AS-983163327,C=NO","CN=Buypass Class 3 Root CA,O=Buypass AS-983163327,C=NO",0x2,2010-10-26T00:28:58+00:00,2040-10-26T00:28:58+00:00,dafaf7fa6684ec068f1450bdc7c281a5bca96457,edf7ebbca27a2a384d387b7d4010c666e2edb4843e4c29b4ae1d5b9332e6b24d
/snap/core22/2339/etc/ssl/certs/CA_Disig_Root_R2.pem,certificate,RSAPublicKey,4096,,5400002119b375f90adaa2d503fb28ae,65537,sha256WithRSAEncryption,sha256,"CN=CA Disig Root R2,O=Disig a.s.,L=Bratislava,C=SK","CN=CA Disig Root R2,O=Disig a.s.,L=Bratislava,C=SK",0x92b888dbb08ac163,2012-07-19T01:15:30+00:00,2042-07-19T01:15:30+00:00,b561ebeaa4dee4254b691a98a55747c234c7d971,e23d4a036d7b70e9f595b1422079d2b91edfbb1fb651a0633eaa8a9dc5f80703
/snap/core22/2339/etc/ssl/certs/CFCA_EV_ROOT.pem,certificate,RSAPublicKey,4096,,c513be076f320792b630be224a8f7c15,65537,sha256WithRSAEncryption,sha256,"CN=CFCA EV ROOT,O=China Financial Certification Authority,C=CN","CN=CFCA EV ROOT,O=China Financial Certification Authority,C=CN",0x184accd6,2012-08-07T19:07:01+00:00,2029-12-30T19:07:01+00:00,e2b8294b5584ab6b58c290466cac3fb8398f8483,5cc3d78e4e1d5e45547a04e6873e64f90cf9536d1ccc2ef800f355c4c5fd70fd
/snap/core22/2339/etc/ssl/certs/COMODO_Certification_Authority.pem,certificate,RSAPublicKey,2048,,00366246676da6a6c4ed2e804016f1a3,65537,sha1WithRSAEncryption,sha1,"CN=COMODO Certification Authority,O=COMODO CA Limited,L=Salford,ST=Greater Manchester,C=GB","CN=COMODO Certification Authority,O=COMODO CA Limited,L=Salford,ST=Greater Manchester,C=GB",0x4e812d8a8265e00b02ee3e350246e53d,2006-11-30T16:00:00+00:00,2029-12-31T15:59:59+00:00,6631bf9ef74f9eb6c9d5a60cba6abed1f7bdef7b,0c2cd63df7806fa399ede809116b575bf87989f06518f9808c860503178baf66
/snap/core22/2339/etc/ssl/certs/COMODO_ECC_Certification_Authority.pem,certificate,ECPublicKey,384,secp384r1,,,ecdsa-with-SHA384,sha384,"CN=COMODO ECC Certification Authority,O=COMODO CA Limited,L=Salford,ST=Greater Manchester,C=GB","CN=COMODO ECC Certification Authority,O=COMODO CA Limited,L=Salford,ST=Greater Manchester,C=GB",0x1f47afaa62007050544c019e9b63992a,2008-03-05T16:00:00+00:00,2038-01-18T15:59:59+00:00,9f744e9f2b4dbaec0f312c50b6563b8e2d93c311,1793927a0614549789adce2f8f34f7f0b66d0f3ae3a3b84d21ec15dbba4fadc7
/snap/core22/2339/etc/ssl/certs/COMODO_RSA_Certification_Authority.pem,certificate,RSAPublicKey,4096,,e208ffb2798845e9fd29b9195c0b972a,65537,sha384WithRSAEncryption,sha384,"CN=COMODO RSA Certification Authority,O=COMODO CA Limited,L=Salford,ST=Greater Manchester,C=GB","CN=COMODO RSA Certification Authority,O=COMODO CA Limited,L=Salford,ST=Greater Manchester,C=GB",0x4caaf9cadb636fe01ff74ed85b03869d,2010-01-18T16:00:00+00:00,2038-01-18T15:59:59+00:00,afe5d244a8d1194230ff479fe2f897bbcd7a8cb4,52f0e1c4e58ec629291b60317f074671b85d7ea80d5b07273463534b32b40234
/snap/core22/2339/etc/ssl/certs/Certainly_Root_E1.pem,certificate,ECPublicKey,384,secp384r1,,,ecdsa-with-SHA384,sha384,"CN=Certainly Root E1,O=Certainly,C=US","CN=Certainly Root E1,O=Certainly,C=US",0x62533b1470333275cf98d9ab9bfccf8,2021-03-31T16:00:00+00:00,2046-03-31T16:00:00+00:00,f9e16ddc0189cfd58245633ec5377dc2eb936f2b,b4585f22e4ac756a4e8612a1361c5d9d031a93fd84febb778fa3068b0fc42dc2
/snap/core22/2339/etc/ssl/certs/Certainly_Root_R1.pem,certificate,RSAPublicKey,4096,,a96ffdbf83a2f792d4aaca42af26e55c,65537,sha256WithRSAEncryption,sha256,"CN=Certainly Root R1,O=Certainly,C=US","CN=Certainly Root R1,O=Certainly,C=US",0x8e0ff94b907168653354f4d44439b7e0,2021-03-31T16:00:00+00:00,2046-03-31T16:00:00+00:00,a050ee0f2871f427b2126d6f509625bacc8642af,77b82cd8644c4305f7acc5cb156b45675004033d51c60c6202a8e0c33467d3a0
/snap/core22/2339/etc/ssl/certs/Certigna.pem,certificate,RSAPublicKey,2048,,44697ec4141967ff51d38df3847e61d2,65537,sha1WithRSAEncryption,sha1,"CN=Certigna,O=Dhimyotis,C=FR","CN=Certigna,O=Dhimyotis,C=FR",0xfedce3010fc948ff,2007-06-29T07:13:05+00:00,2027-06-29T07:13:05+00:00,b12e13634586a46f1ab2606837582dc4acfd9497,e3b6a2db2ed7ce48842f7ac53241c7b71d54144bfb40c11f3f1d0b42f5eea12d
/snap/core22/2339/etc/ssl/certs/Certigna_Root_CA.pem,certificate,RSAPublicKey,4096,,b0c068f178906cc6c63a42b4b2b0ed24,65537,sha256WithRSAEncryption,sha256,"CN=Certigna Root CA,OU=0002 48146308100036,O=Dhimyotis,C=FR","CN=Certigna Root CA,OU=0002 48146308100036,O=Dhimyotis,C=FR",0xcae91b89f155030da3e6416dc4e3a6e1,2013-10-01T00:32:27+00:00,2033-10-01T00:32:27+00:00,2d0d5214ff9ead9924017420476e6c852727f543,d48d3d23eedb50a459e55197601c27774b9d7b18c94d5a059511a10250b93168
/snap/core22/2339/etc/ssl/certs/Certum_EC-384_CA.pem,certificate,ECPublicKey,384,secp384r1,,,ecdsa-with-SHA384,sha384,"CN=Certum EC-384 CA,OU=Certum Certification Authority,O=Asseco Data Systems S.A.,C=PL","CN=Certum EC-384 CA,OU=Certum Certification Authority,O=Asseco Data Systems S.A.,C=PL",0x788f275c81125220a504d02dddba73f4,2018-03-25T23:24:54+00:00,2043-03-25T23:24:54+00:00,f33e783cacdff4a2ccac67556956d7e5163ce1ed,6b328085625318aa50d173c98d8bda09d57e27413d114cf787a0f5d06c030cf6
/snap/core22/2339/etc/ssl/certs/Certum_Trusted_Network_CA.pem,certificate,RSAPublicKey,2048,,4065cc01c1be30cfaea66520e61711cb,65537,sha1WithRSAEncryption,sha1,"CN=Certum Trusted Network CA,OU=Certum Certification Authority,O=Unizeto Technologies S.A.,C=PL","CN=Certum Trusted Network CA,OU=Certum Certification Authority,O=Unizeto Technologies S.A.,C=PL",0x444c0,2008-10-22T04:07:37+00:00,2029-12-31T04:07:37+00:00,07e032e020b72c3f192f0628a2593a19a70f069e,5c58468d55f58e497e743982d2b50010b6d165374acf83a7d4a32db768c4408e
/snap/core22/2339/etc/ssl/certs/Certum_Trusted_Network_CA_2.pem,certificate,RSAPublicKey,4096,,49e962560c369e5eb5360dc9bb4bd4b2,65537,sha512WithRSAEncryption,sha512,"CN=Certum Trusted Network CA 2,OU=Certum Certification Authority,O=Unizeto Technologies S.A.,C=PL","CN=Certum Trusted Network CA 2,OU=Certum Certification Authority,O=Unizeto Technologies S.A.,C=PL",0x21d6d04a4f250fc93237fcaa5e128de9,2011-10-06T00:39:56+00:00,2046-10-06T00:39:56+00:00,d3dd483e2bbf4c05e8af10f5fa7626cfd3dc3092,b676f2eddae8775cd36cb0f63cd1d4603961f49e6265ba013a2f0307b6d0b804
/snap/core22/2339/etc/ssl/certs/Certum_Trusted_Root_CA.pem,certificate,RSAPublicKey,4096,,4eaa3e02849f85cf285fb4d26f6d5859,65537,sha512WithRSAEncryption,sha512,"CN=Certum Trusted Root CA,OU=Certum Certification Authority,O=Asseco Data Systems S.A.,C=PL","CN=Certum Trusted Root CA,OU=Certum Certification Authority,O=Asseco Data Systems S.A.,C=PL",0x1ebf5950b8c980374c06f7eb554fb5ed,2018-03-16T04:10:13+00:00,2043-03-16T04:10:13+00:00,c88344c018ae9fccf187b78f22d1c5d74584bae5,fe7696573855773e37a95e7ad4d9cc96c30157c15d31765ba9b15704e1ae78fd
/snap/core22/2339/etc/ssl/certs/CommScope_Public_Trust_ECC_Root-01.pem,certificate,ECPublicKey,384,secp384r1,,,ecdsa-with-SHA384,sha384,"CN=CommScope Public Trust ECC Root-01,O=CommScope,C=US","CN=CommScope Public Trust ECC Root-01,O=CommScope,C=US",0x43708277cf4d5d34f1caae322f37f7f47f75a09e,2021-04-28T09:35:43+00:00,2046-04-28T09:35:42+00:00,0786c0d8dd8ec080980698d0587aefdea6cca25d,11437cda7bb45e41365f45b39a38986b0de00def348e0c7bb0873633800bc38b
/snap/core22/2339/etc/ssl/certs/CommScope_Public_Trust_ECC_Root-02.pem,certificate,ECPublicKey,384,secp384r1,,,ecdsa-with-SHA384,sha384,"CN=CommScope Public Trust ECC Root-02,O=CommScope,C=US","CN=CommScope Public Trust ECC Root-02,O=CommScope,C=US",0x28fd99604147a6013aca147b1feff96808835d7d,2021-04-28T09:44:54+00:00,2046-04-28T09:44:53+00:00,3c3fef570ffe6593869ea0feb0f6ed8ed113c7e5,2ffb7f813bbbb3c89ab4e8162d0f16d71509a830cc9d73c262e5140875d1ad4a
/snap/core22/2339/etc/ssl/certs/CommScope_Public_Trust_RSA_Root-01.pem,certificate,RSAPublicKey,4096,,80c603821fc644cb411a29a954e5d16d,65537,sha256WithRSAEncryption,sha256,"CN=CommScope Public Trust RSA Root-01,O=CommScope,C=US","CN=CommScope Public Trust RSA Root-01,O=CommScope,C=US",0x3e034981751674318e4cabd5c5902996c53910dd,2021-04-28T08:45:54+00:00,2046-04-28T08:45:53+00:00,6d0a5ff7b42306b485b3b79764fcac75f533f293,02bdf96e2a45dd9bf18fc7e1dbdf21a0379ba3c9c2610344cfd8d606fec1ed81
/snap/core22/2339/etc/ssl/certs/CommScope_Public_Trust_RSA_Root-02.pem,certificate,RSAPublicKey,4096,,62d2d81a021ddb0cbd11118f6c4dc4ba,65537,sha256WithRSAEncryption,sha256,"CN=CommScope Public Trust RSA Root-02,O=CommScope,C=US","CN=CommScope Public Trust RSA Root-02,O=CommScope,C=US",0x5416bf3b7e3995718dd1aa00a5860d2b8f7a054e,2021-04-28T09:16:43+00:00,2046-04-28T09:16:42+00:00,eab0e2521b89934c1168f2d89aac224ca38a57ae,ffe943d793424b4f7c440c1c3d648d5363f34b82dc87aa7a9f118fc5dee101f1
/snap/core22/2339/etc/ssl/certs/Comodo_AAA_Services_root.pem,certificate,RSAPublicKey,2048,,0e8ec06614930f111e3991c316dcc362,65537,sha1WithRSAEncryption,sha1,"CN=AAA Certificate Services,O=Comodo CA Limited,L=Salford,ST=Greater Manchester,C=GB","CN=AAA Certificate Services,O=Comodo CA Limited,L=Salford,ST=Greater Manchester,C=GB",0x1,2003-12-31T16:00:00+00:00,2028-12-31T15:59:59+00:00,d1eb23a46d17d68fd92564c2f1f1601764d8e349,d7a7a0fb5d7e2731d771e9484ebcdef71d5f0c3e0a2948782bc83ee0ea699ef4
/snap/core22/2339/etc/ssl/certs/D-TRUST_BR_Root_CA_1_2020.pem,certificate,ECPublicKey,384,secp384r1,,,ecdsa-with-SHA384,sha384,"CN=D-TRUST BR Root CA 1 2020,O=D-Trust GmbH,C=DE","CN=D-TRUST BR Root CA 1 2020,O=D-Trust GmbH,C=DE",0x7cc98f2b84d7dfea0fc9659ad34b4d96,2020-02-11T01:45:00+00:00,2035-02-11T01:44:59+00:00,1f5b98f0e3b5f7743cede6b0367d32cdf4094167,e59aaa816009c22bff5b25bad37df306f049797c1f81d85ab089e657bd8f0044
/snap/core22/2339/etc/ssl/certs/D-TRUST_EV_Root_CA_1_2020.pem,certificate,ECPublicKey,384,secp384r1,,,ecdsa-with-SHA384,sha384,"CN=D-TRUST EV Root CA 1 2020,O=D-Trust GmbH,C=DE","CN=D-TRUST EV Root CA 1 2020,O=D-Trust GmbH,C=DE",0x5f0241d77a877c4c03a3ac968dfbffd0,2020-02-11T02:00:00+00:00,2035-02-11T01:59:59+00:00,61db8c2159690390d87c9c128654cf9d3df4dd07,08170d1aa36453901a2f959245e347db0c8d37abaabc56b81aa100dc958970db
/snap/core22/2339/etc/ssl/certs/D-TRUST_Root_Class_3_CA_2_2009.pem,certificate,RSAPublicKey,2048,,9c4546469819d31c56d30dc019319709,65537,sha256WithRSAEncryption,sha256,"CN=D-TRUST Root Class 3 CA 2 2009,O=D-Trust GmbH,C=DE","CN=D-TRUST Root Class 3 CA 2 2009,O=D-Trust GmbH,C=DE",0x983f3,2009-11-05T00:35:58+00:00,2029-11-05T00:35:58+00:00,58e8abb0361533fb80f79b1b6d29d3ff8d5f00f0,49e7a442acf0ea6287050054b52564b650e4f49e42e348d6aa38e039e957b1c1
/snap/core22/2339/etc/ssl/certs/D-TRUST_Root_Class_3_CA_2_EV_2009.pem,certificate,RSAPublicKey,2048,,53eace6ef191a6cc116c17b79e030b88,65537,sha256WithRSAEncryption,sha256,"CN=D-TRUST Root Class 3 CA 2 EV 2009,O=D-Trust GmbH,C=DE","CN=D-TRUST Root Class 3 CA 2 EV 2009,O=D-Trust GmbH,C=DE",0x983f4,2009-11-05T00:50:46+00:00,2029-11-05T00:50:46+00:00,96c91b0b95b4109842fad0d82279fe60fab91683,eec5496b988ce98625b934092eec2908bed0b0f316c2d4730c84eaf1f3d34881
/snap/core22/2339/etc/ssl/certs/DigiCert_Assured_ID_Root_CA.pem,certificate,RSAPublicKey,2048,,e2ed23bd1f06d245f8da628c734eaa65,65537,sha1WithRSAEncryption,sha1,"CN=DigiCert Assured ID Root CA,OU=www.digicert.com,O=DigiCert Inc,C=US","CN=DigiCert Assured ID Root CA,OU=www.digicert.com,O=DigiCert Inc,C=US",0xce7e0e517d846fe8fe560fc1bf03039,2006-11-09T16:00:00+00:00,2031-11-09T16:00:00+00:00,0563b8630d62d75abbc8ab1e4bdfb5a899b24d43,3e9099b5015e8f486c00bcea9d111ee721faba355a89bcf1df69561e3dc6325c
/snap/core22/2339/etc/ssl/certs/DigiCert_Assured_ID_Root_G2.pem,certificate,RSAPublicKey,2048,,d84043786d04b39f8ac7a23daf9fa5ac,65537,sha256WithRSAEncryption,sha256,"CN=DigiCert Assured ID Root G2,OU=www.digicert.com,O=DigiCert Inc,C=US","CN=DigiCert Assured ID Root G2,OU=www.digicert.com,O=DigiCert Inc,C=US",0xb931c3ad63967ea6723bfc3af9af44b,2013-08-01T04:00:00+00:00,2038-01-15T04:00:00+00:00,a14b48d943ee0a0e40904f3ce0a4c09193515d3f,7d05ebb682339f8c9451ee094eebfefa7953a114edb2f44949452fab7d2fc185
/snap/core22/2339/etc/ssl/certs/DigiCert_Assured_ID_Root_G3.pem,certificate,ECPublicKey,384,secp384r1,,,ecdsa-with-SHA384,sha384,"CN=DigiCert Assured ID Root G3,OU=www.digicert.com,O=DigiCert Inc,C=US","CN=DigiCert Assured ID Root G3,OU=www.digicert.com,O=DigiCert Inc,C=US",0xba15afa1ddfa0b54944afcd24a06cec,2013-08-01T04:00:00+00:00,2038-01-15T04:00:00+00:00,f517a24f9a48c6c9f8a200269fdc0f482cab3089,7e37cb8b4c47090cab36551ba6f45db840680fba166a952db100717f43053fc2
/snap/core22/2339/etc/ssl/certs/DigiCert_Global_Root_CA.pem,certificate,RSAPublicKey,2048,,83093517670203bb1971c9130e4b502c,65537,sha1WithRSAEncryption,sha1,"CN=DigiCert Global Root CA,OU=www.digicert.com,O=DigiCert Inc,C=US","CN=DigiCert Global Root CA,OU=www.digicert.com,O=DigiCert Inc,C=US",0x83be056904246b1a1756ac95991c74a,2006-11-09T16:00:00+00:00,2031-11-09T16:00:00+00:00,a8985d3a65e5e5c4b2d7d66d40c6dd2fb19c5436,4348a0e9444c78cb265e058d5e8944b4d84f9662bd26db257f8934a443c70161
/snap/core22/2339/etc/ssl/certs/DigiCert_Global_Root_G2.pem,certificate,RSAPublicKey,2048,,f9a94d3e6daa36f00dd7be0e57bad20d,65537,sha256WithRSAEncryption,sha256,"CN=DigiCert Global Root G2,OU=www.digicert.com,O=DigiCert Inc,C=US","CN=DigiCert Global Root G2,OU=www.digicert.com,O=DigiCert Inc,C=US",0x33af1e6a711a9a0bb2864b11d09fae5,2013-08-01T04:00:00+00:00,2038-01-15T04:00:00+00:00,df3c24f9bfd666761b268073fe06d1cc8d4f82a4,cb3ccbb76031e5e0138f8dd39a23f9de47ffc35e43c1144cea27d46a5ab1cb5f
/snap/core22/2339/etc/ssl/certs/DigiCert_Global_Root_G3.pem,certificate,ECPublicKey,384,secp384r1,,,ecdsa-with-SHA384,sha384,"CN=DigiCert Global Root G3,OU=www.digicert.com,O=DigiCert Inc,C=US","CN=DigiCert Global Root G3,OU=www.digicert.com,O=DigiCert Inc,C=US",0x55556bcf25ea43535c3a40fd5ab4572,2013-08-01T04:00:00+00:00,2038-01-15T04:00:00+00:00,7e04de896a3e666d00e687d33ffad93be83d349e,31ad6648f8104138c738f39ea4320133393e3a18cc02296ef97c2ac9ef6731d0
/snap/core22/2339/etc/ssl/certs/DigiCert_High_Assurance_EV_Root_CA.pem,certificate,RSAPublicKey,2048,,6c78ae9593ccbcc97357d363aa2c8428,65537,sha1WithRSAEncryption,sha1,"CN=DigiCert High Assurance EV Root CA,OU=www.digicert.com,O=DigiCert Inc,C=US","CN=DigiCert High Assurance EV Root CA,OU=www.digicert.com,O=DigiCert Inc,C=US",0x2ac5c266a0b409b8f0b79f2ae462577,2006-11-09T16:00:00+00:00,2031-11-09T16:00:00+00:00,5fb7ee0633e259dbad0c4c9ae6d38f1a61c7dc25,7431e5f4c3c1ce4690774f0b61e05440883ba9a01ed00ba6abd7806ed3b118cf
/snap/core22/2339/etc/ssl/certs/DigiCert_TLS_ECC_P384_Root_G5.pem,certificate,ECPublicKey,384,secp384r1,,,ecdsa-with-SHA384,sha384,"CN=DigiCert TLS ECC P384 Root G5,O=DigiCert\, Inc.,C=US","CN=DigiCert TLS ECC P384 Root G5,O=DigiCert\, Inc.,C=US",0x9e09365acf7d9c8b93e1c0b042a2ef3,2021-01-14T16:00:00+00:00,2046-01-14T15:59:59+00:00,17f3de5e9f0f19e98ef61f32266e20c407ae30ee,018e13f0772532cf809bd1b17281867283fc48c6e13be9c69812854a490c1b05
/snap/core22/2339/etc/ssl/certs/DigiCert_TLS_RSA4096_Root_G5.pem,certificate,RSAPublicKey,4096,,391203976fb0e19fc10b135d7c20850c,65537,sha384WithRSAEncryption,sha384,"CN=DigiCert TLS RSA4096 Root G5,O=DigiCert\, Inc.,C=US","CN=DigiCert TLS RSA4096 Root G5,O=DigiCert\, Inc.,C=US",0x8f9b478a8fa7eda6a333789de7ccf8a,2021-01-14T16:00:00+00:00,2046-01-14T15:59:59+00:00,a78849dc5d7c758c8cde399856b3aad0b2a57135,371a00dc0533b3721a7eeb40e8419e70799d2b0a0f2c1d80693165f7cec4ad75
/snap/core22/2339/etc/ssl/certs/DigiCert_Trusted_Root_G4.pem,certificate,RSAPublicKey,4096,,1896999b601159096c3fa95cd99fdf66,65537,sha384WithRSAEncryption,sha384,"CN=DigiCert Trusted Root G4,OU=www.digicert.com,O=DigiCert Inc,C=US","CN=DigiCert Trusted Root G4,OU=www.digicert.com,O=DigiCert Inc,C=US",0x59b1b579e8e2132e23907bda777755c,2013-08-01T04:00:00+00:00,2038-01-15T04:00:00+00:00,ddfb16cd4931c973a2037d3fc83a4d7d775d05e4,552f7bdcf1a7af9e6ce672017f4f12abf77240c78e761ac203d1d9d20ac89988
/snap/core22/2339/etc/ssl/certs/Entrust.net_Premium_2048_Secure_Server_CA.pem,certificate,RSAPublicKey,2048,,d4b5e1939f11b85ec2ab41ce5f4dd0ed,65537,sha1WithRSAEncryption,sha1,"CN=Entrust.net Certification Authority (2048),OU=(c) 1999 Entrust.net Limited,OU=www.entrust.net/CPS_2048 incorp. by ref. (limits liab.),O=Entrust.net","CN=Entrust.net Certification Authority (2048),OU=(c) 1999 Entrust.net Limited,OU=www.entrust.net/CPS_2048 incorp. by ref. (limits liab.),O=Entrust.net",0x3863def8,1999-12-24T09:50:51+00:00,2029-07-24T06:15:12+00:00,503006091d97d4f5ae39f7cbe7927d7d652d3431,6dc47172e01cbcb0bf62580d895fe2b8ac9ad4f873801e0c10b9c837d21eb177
/snap/core22/2339/etc/ssl/certs/Entrust_Root_Certification_Authority.pem,certificate,RSAPublicKey,2048,,c6660176aeaff4af5835c2578f0e72ea,65537,sha1WithRSAEncryption,sha1,"CN=Entrust Root Certification Authority,OU=(c) 2006 Entrust\, Inc.,OU=www.entrust.net/CPS is incorporated by reference,O=Entrust\, Inc.,C=US","CN=Entrust Root Certification Authority,OU=(c) 2006 Entrust\, Inc.,OU=www.entrust.net/CPS is incorporated by reference,O=Entrust\, Inc.,C=US",0x456b5054,2006-11-27T12:23:42+00:00,2026-11-27T12:53:42+00:00,b31eb1b740e36c8402dadc37d44df5d4674952f9,73c176434f1bc6d5adf45b0e76e727287c8de57616c1e6e6141a2b2cbc7d8e4c
/snap/core22/2339/etc/ssl/certs/Entrust_Root_Certification_Authority_-_EC1.pem,certificate,ECPublicKey,384,secp384r1,,,ecdsa-with-SHA384,sha384,"CN=Entrust Root Certification Authority - EC1,OU=(c) 2012 Entrust\, Inc. - for authorized use only,OU=See www.entrust.net/legal-terms,O=Entrust\, Inc.,C=US","CN=Entrust Root Certification Authority - EC1,OU=(c) 2012 Entrust\, Inc. - for authorized use only,OU=See www.entrust.net/legal-terms,O=Entrust\, Inc.,C=US",0xa68b79290000000050d091f9,2012-12-18T07:25:36+00:00,2037-12-18T07:55:36+00:00,20d80640df9b25f512253a11eaf7598aeb14b547,02ed0eb28c14da45165c566791700d6451d7fb56f0b2ab1d3b8eb070e56edff5
/snap/core22/2339/etc/ssl/certs/Entrust_Root_Certification_Authority_-_G2.pem,certificate,RSAPublicKey,2048,,a0ac7b23a163d2505a36bc7559d87104,65537,sha256WithRSAEncryption,sha256,"CN=Entrust Root Certification Authority - G2,OU=(c) 2009 Entrust\, Inc. - for authorized use only,OU=See www.entrust.net/legal-terms,O=Entrust\, Inc.,C=US","CN=Entrust Root Certification Authority - G2,OU=(c) 2009 Entrust\, Inc. - for authorized use only,OU=See www.entrust.net/legal-terms,O=Entrust\, Inc.,C=US",0x4a538c28,2009-07-07T09:25:54+00:00,2030-12-07T09:55:54+00:00,8cf427fd790c3ad166068de81e57efbb932272d4,43df5774b03e7fef5fe40d931a7bedf1bb2e6b42738c4e6d3841103d3aa7f339
/snap/core22/2339/etc/ssl/certs/Entrust_Root_Certification_Authority_-_G4.pem,certificate,RSAPublicKey,4096,,e78ffd4666a14dfc97534fb85434cd41,65537,sha256WithRSAEncryption,sha256,"CN=Entrust Root Certification Authority - G4,OU=(c) 2015 Entrust\, Inc. - for authorized use only,OU=See www.entrust.net/legal-terms,O=Entrust\, Inc.,C=US","CN=Entrust Root Certification Authority - G4,OU=(c) 2015 Entrust\, Inc. - for authorized use only,OU=See www.entrust.net/legal-terms,O=Entrust\, Inc.,C=US",0xd9b5437fafa9390f000000005565ad58,2015-05-27T03:11:16+00:00,2037-12-27T03:41:16+00:00,14884e862637b026af59625c4077ec3529ba9601,db3517d1f6732a2d5ab97c533ec70779ee3270a62fb4ac4238372460e6f01e88
